actor_key,actor_name,period_start,period_end,period_index,n_articles,n_unique_articles,n_direct_conflict_relevance,n_physical_violence,n_fatalities_present,n_context_three_violent,n_context_three_pol,n_context_three_other,y_ucdp_actor_fatalities,n_ucdp_actor_events,log1p_y_ucdp_actor_fatalities,log1p_n_articles,share_direct_conflict_relevance_raw,share_physical_violence_raw,share_fatalities_present_raw,share_context_three_violent_raw,share_context_three_pol_raw,share_context_three_other_raw,log1p_y_ucdp_actor_fatalities_next,y_ucdp_actor_fatalities_next,log1p_y_ucdp_actor_fatalities_lag1,log1p_y_ucdp_actor_fatalities_lag2,outcome_period_start,outcome_period_end,time_years,taliban_outcome_transition_aug2021,taliban_outcome_post_takeover,hamas_outcome_post_oct2023,month,share_direct_conflict_relevance_calibrated,share_physical_violence_calibrated,share_fatalities_present_calibrated
209,Hamas,2022-09-05,2022-09-19,76,22.0,22.0,11.0,5.0,3.0,5.0,15.0,2.0,1.0,1.0,0.6931471805599453,3.1354942159291497,0.5,0.2272727272727272,0.1363636363636363,0.2272727272727272,0.6818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0,2022-09-19,2022-10-03,2.9130732375085557,0.0,0.0,0.0,2022-09-05,0.4055488540410133,0.051748649417116765,0.0
209,Hamas,2022-09-19,2022-10-03,77,40.0,40.0,31.0,18.0,15.0,18.0,16.0,6.0,0.0,0.0,0.0,3.713572066704308,0.775,0.45,0.375,0.45,0.4,0.15,1.3862943611198906,3.0,0.6931471805599453,0.0,2022-10-03,2022-10-17,2.951403148528405,0.0,0.0,0.0,2022-09-19,0.8244511459589867,0.3721922092692636,0.2929456491129259
209,Hamas,2022-10-03,2022-10-17,78,56.0,56.0,44.0,27.0,19.0,28.0,25.0,3.0,3.0,2.0,1.3862943611198906,4.04305126783455,0.7857142857142857,0.4821428571428571,0.3392857142857143,0.5,0.4464285714285714,0.0535714285714285,1.0986122886681098,2.0,0.0,0.6931471805599453,2022-10-17,2022-10-31,2.9897330595482545,0.0,0.0,0.0,2022-10-03,0.8407720144752714,0.4184369795686258,0.24670113046626704
209,Hamas,2022-10-17,2022-10-31,79,39.0,39.0,30.0,14.0,14.0,14.0,20.0,5.0,2.0,1.0,1.0986122886681098,3.688879454113936,0.7692307692307693,0.358974358974359,0.358974358974359,0.358974358974359,0.5128205128205128,0.1282051282051282,0.0,0.0,1.3862943611198906,0.0,2022-10-31,2022-11-14,3.028062970568104,0.0,0.0,0.0,2022-10-17,0.8156629859886797,0.2412312358289043,0.27219490356634823
209,Hamas,2022-10-31,2022-11-14,80,32.0,32.0,19.0,11.0,4.0,10.0,20.0,2.0,0.0,0.0,0.0,3.49650756146648,0.59375,0.34375,0.125,0.3125,0.625,0.0625,1.0986122886681098,2.0,1.0986122886681098,1.3862943611198906,2022-11-14,2022-11-28,3.0663928815879533,0.0,0.0,0.0,2022-10-31,0.5483564535585043,0.21932755189081604,0.0
209,Hamas,2022-11-14,2022-11-28,81,29.0,29.0,17.0,11.0,9.0,11.0,17.0,1.0,2.0,1.0,1.0986122886681098,3.4011973816621555,0.5862068965517241,0.3793103448275862,0.3103448275862069,0.3793103448275862,0.5862068965517241,0.0344827586206896,0.0,0.0,0.0,1.0986122886681098,2022-11-28,2022-12-12,3.1047227926078027,0.0,0.0,0.0,2022-11-14,0.53686618693066,0.2704891512162599,0.20922712397673313
209,Hamas,2022-11-28,2022-12-12,82,73.0,73.0,42.0,32.0,13.0,32.0,37.0,4.0,0.0,0.0,0.0,4.30406509320417,0.5753424657534246,0.4383561643835616,0.1780821917808219,0.4383561643835616,0.5068493150684932,0.0547945205479452,0.6931471805599453,1.0,1.0986122886681098,0.0,2022-12-12,2022-12-26,3.143052703627652,0.0,0.0,0.0,2022-11-28,0.5203166052514169,0.35543991804970765,0.03796730999949848
209,Hamas,2022-12-12,2022-12-26,83,20.0,20.0,13.0,9.0,7.0,10.0,8.0,2.0,1.0,1.0,0.6931471805599453,3.044522437723423,0.65,0.45,0.35,0.5,0.4,0.1,1.3862943611198906,3.0,0.0,1.0986122886681098,2022-12-26,2023-01-09,3.1813826146475015,0.0,0.0,0.0,2022-12-12,0.6340410132689989,0.3721922092692636,0.2605744860602647
209,Hamas,2022-12-26,2023-01-09,84,60.0,60.0,43.0,14.0,11.0,21.0,36.0,3.0,3.0,1.0,1.3862943611198906,4.110873864173311,0.7166666666666667,0.2333333333333333,0.1833333333333333,0.35,0.6,0.05,0.0,0.0,0.6931471805599453,0.0,2023-01-09,2023-01-23,3.2197125256673513,0.0,0.0,0.0,2022-12-26,0.7355930840369924,0.06046820206615482,0.04476673237585651
209,Hamas,2023-01-09,2023-01-23,85,56.0,56.0,45.0,9.0,6.0,6.0,46.0,4.0,0.0,0.0,0.0,4.04305126783455,0.8035714285714286,0.1607142857142857,0.1071428571428571,0.1071428571428571,0.8214285714285714,0.0714285714285714,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,2023-01-23,2023-02-06,3.2580424366872007,0.0,0.0,0.0,2023-01-09,0.8679734620024125,0.0,0.0
