actor_key,actor_name,period_start,period_end,period_index,n_articles,n_unique_articles,n_direct_conflict_relevance,n_physical_violence,n_fatalities_present,n_context_three_violent,n_context_three_pol,n_context_three_other,y_ucdp_actor_fatalities,n_ucdp_actor_events,log1p_y_ucdp_actor_fatalities,log1p_n_articles,share_direct_conflict_relevance_raw,share_physical_violence_raw,share_fatalities_present_raw,share_context_three_violent_raw,share_context_three_pol_raw,share_context_three_other_raw,log1p_y_ucdp_actor_fatalities_next,y_ucdp_actor_fatalities_next,log1p_y_ucdp_actor_fatalities_lag1,log1p_y_ucdp_actor_fatalities_lag2,outcome_period_start,outcome_period_end,time_years,taliban_outcome_transition_aug2021,taliban_outcome_post_takeover,hamas_outcome_post_oct2023,month,share_direct_conflict_relevance_calibrated,share_physical_violence_calibrated,share_fatalities_present_calibrated
209,Hamas,2020-11-02,2020-11-30,14,85.0,85.0,61.0,41.0,0.0,44.0,32.0,9.0,0.0,0.0,0.0,4.454347296253507,0.7176470588235294,0.4823529411764706,0.0,0.5176470588235295,0.3764705882352941,0.10588235294117647,0.0,0.0,0.0,0.0,2020-11-30,2020-12-28,1.0732375085557837,0.0,0.0,0.0,2020-11-02,0.7584650112866818,0.44106827629406076,0.0
209,Hamas,2020-11-30,2020-12-28,15,72.0,72.0,53.0,37.0,1.0,40.0,28.0,4.0,0.0,0.0,0.0,4.290459441148391,0.7361111111111112,0.5138888888888888,0.013888888888888888,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.0,0.0,0.0,0.0,2020-12-28,2021-01-25,1.1498973305954825,0.0,0.0,0.0,2020-11-30,0.7868071231502384,0.4862657308809293,0.0
209,Hamas,2020-12-28,2021-01-25,16,106.0,106.0,86.0,56.0,5.0,57.0,39.0,10.0,0.0,0.0,0.0,4.672828834461906,0.8113207547169812,0.5283018867924528,0.04716981132075472,0.5377358490566038,0.36792452830188677,0.09433962264150944,0.0,0.0,0.0,0.0,2021-01-25,2021-02-22,1.2265571526351813,0.0,0.0,0.0,2020-12-28,0.9022530772179395,0.5069225008675957,0.0
209,Hamas,2021-01-25,2021-02-22,17,67.0,67.0,34.0,10.0,7.0,10.0,53.0,4.0,0.0,0.0,0.0,4.219507705176107,0.5074626865671642,0.14925373134328357,0.1044776119402985,0.14925373134328357,0.7910447761194029,0.05970149253731343,0.0,0.0,0.0,0.0,2021-02-22,2021-03-22,1.3032169746748803,0.0,0.0,0.0,2021-01-25,0.4358343721572724,0.0,0.0
209,Hamas,2021-02-22,2021-03-22,18,64.0,64.0,45.0,13.0,12.0,14.0,45.0,5.0,0.0,0.0,0.0,4.174387269895637,0.703125,0.203125,0.1875,0.21875,0.703125,0.078125,0.0,0.0,0.0,0.0,2021-03-22,2021-04-19,1.379876796714579,0.0,0.0,0.0,2021-02-22,0.7361738148984198,0.04087760164569217,0.06821533923303835
209,Hamas,2021-03-22,2021-04-19,19,97.0,97.0,78.0,61.0,14.0,63.0,28.0,6.0,0.0,0.0,0.0,4.584967478670572,0.8041237113402062,0.6288659793814433,0.14432989690721648,0.6494845360824743,0.28865979381443296,0.061855670103092786,5.308267697401205,201.0,0.0,0.0,2021-04-19,2021-05-17,1.4565366187542779,0.0,0.0,0.0,2021-03-22,0.8912056968653278,0.6510513867127075,0.011758862228709862
209,Hamas,2021-04-19,2021-05-17,20,1655.0,1655.0,1503.0,1236.0,961.0,1227.0,321.0,107.0,201.0,56.0,5.308267697401205,7.412160334945205,0.9081570996978852,0.7468277945619335,0.5806646525679758,0.7413897280966767,0.19395770392749245,0.06465256797583081,3.091042453358316,21.0,0.0,0.0,2021-05-17,2021-06-14,1.5331964407939767,0.0,0.0,0.0,2021-04-19,1.0,0.8201147626804864,0.5823834689433706
209,Hamas,2021-05-17,2021-06-14,21,1699.0,1699.0,1346.0,760.0,591.0,713.0,842.0,144.0,21.0,13.0,3.091042453358316,7.438383530044307,0.7922307239552678,0.44732195409064157,0.3478516774573278,0.41965862271924664,0.4955856386109476,0.08475573866980576,0.0,0.0,5.308267697401205,0.0,2021-06-14,2021-07-12,1.6098562628336757,0.0,0.0,0.0,2021-05-17,0.8729500954618107,0.3908617163903145,0.27791812292846213
209,Hamas,2021-06-14,2021-07-12,22,424.0,424.0,298.0,193.0,62.0,189.0,185.0,50.0,0.0,0.0,0.0,6.052089168924417,0.7028301886792453,0.455188679245283,0.14622641509433962,0.44575471698113206,0.4363207547169811,0.1179245283018868,0.0,0.0,3.091042453358316,5.308267697401205,2021-07-12,2021-08-09,1.6865160848733745,0.0,0.0,0.0,2021-06-14,0.7357212828485029,0.4021363403897788,0.014239067920817798
209,Hamas,2021-07-12,2021-08-09,23,145.0,145.0,92.0,44.0,18.0,45.0,90.0,10.0,0.0,0.0,0.0,4.983606621708336,0.6344827586206897,0.30344827586206896,0.12413793103448276,0.3103448275862069,0.6206896551724138,0.06896551724137931,1.791759469228055,5.0,0.0,3.091042453358316,2021-08-09,2021-09-06,1.7631759069130732,0.0,0.0,0.0,2021-07-12,0.6308087491243093,0.18466134793203592,0.0
209,Hamas,2021-08-09,2021-09-06,24,47.0,47.0,33.0,20.0,15.0,21.0,20.0,6.0,5.0,2.0,1.791759469228055,3.871201010907891,0.7021276595744681,0.425531914893617,0.3191489361702128,0.44680851063829785,0.425531914893617,0.1276595744680851,1.3862943611198906,3.0,0.0,0.0,2021-09-06,2021-10-04,1.839835728952772,0.0,0.0,0.0,2021-08-09,0.7346429086018923,0.3596321393998064,0.24038159794137956
209,Hamas,2021-09-06,2021-10-04,25,305.0,305.0,241.0,173.0,87.0,175.0,116.0,14.0,3.0,1.0,1.3862943611198906,5.723585101952381,0.7901639344262295,0.5672131147540984,0.28524590163934427,0.5737704918032787,0.380327868852459,0.04590163934426229,0.0,0.0,1.791759469228055,0.0,2021-10-04,2021-11-01,1.9164955509924708,0.0,0.0,0.0,2021-09-06,0.8697775968619323,0.5626902385222098,0.19604429614584845
209,Hamas,2021-10-04,2021-11-01,26,110.0,110.0,63.0,28.0,15.0,26.0,73.0,11.0,0.0,0.0,0.0,4.709530201312334,0.5727272727272728,0.2545454545454545,0.13636363636363635,0.23636363636363636,0.6636363636363637,0.1,1.0986122886681098,2.0,1.3862943611198906,1.791759469228055,2021-11-01,2021-11-29,1.9931553730321698,0.0,0.0,0.0,2021-10-04,0.5360147752924277,0.11457361612250284,0.0013408420488066472
