month,period_start,regime,y_ucdp_actor_fatalities_next,next_month_outcome_available,n_articles,share_conflict_relevance_direct_all,share_conflict_relevance_direct_clear,share_conflict_relevance_direct_unresolved,share_event_context_cbt_all,share_event_context_cbt_clear,share_event_context_cbt_unresolved,share_event_modality_realized_all,share_event_modality_realized_clear,share_event_modality_realized_unresolved,share_matched_actor_role_perpetrator_all,share_matched_actor_role_perpetrator_clear,share_matched_actor_role_perpetrator_unresolved,share_event_time_relation_current_or_recent_all,share_event_time_relation_current_or_recent_clear,share_event_time_relation_current_or_recent_unresolved,share_physical_violence_occurred_all,share_physical_violence_occurred_clear,share_physical_violence_occurred_unresolved,share_fatalities_present_all,share_fatalities_present_clear,share_fatalities_present_unresolved,share_injuries_present_all,share_injuries_present_clear,share_injuries_present_unresolved,share_any_matched_actor_mentioned_all,share_any_matched_actor_mentioned_clear,share_any_matched_actor_mentioned_unresolved,share_any_physical_violence_mentioned_all,share_any_physical_violence_mentioned_clear,share_any_physical_violence_mentioned_unresolved,share_any_fatalities_mentioned_all,share_any_fatalities_mentioned_clear,share_any_fatalities_mentioned_unresolved,share_any_injuries_mentioned_all,share_any_injuries_mentioned_clear,share_any_injuries_mentioned_unresolved,share_any_weapon_mentioned_all,share_any_weapon_mentioned_clear,share_any_weapon_mentioned_unresolved,log1p_n_articles,log1p_actor_linked_fatalities_next
2022-12,2022-12-01,Post-takeover,59.0,True,280,0.8,0.8057553956834532,0.007142857142857143,0.425,0.4490566037735849,0.05357142857142857,0.9464285714285714,1.0,0.05357142857142857,0.5285714285714286,0.5692307692307692,0.07142857142857142,0.7785714285714286,0.8074074074074075,0.03571428571428571,0.5357142857142857,0.5703422053231939,0.060714285714285714,0.45357142857142857,0.49034749034749037,0.075,0.3535714285714286,0.4107883817427386,0.1392857142857143,0.95,0.9602888086642599,0.010714285714285714,0.8285714285714286,0.8405797101449275,0.014285714285714285,0.6285714285714286,0.654275092936803,0.039285714285714285,0.43214285714285716,0.5020746887966805,0.1392857142857143,0.4857142857142857,0.53125,0.08571428571428572,5.638354669333745,4.0943445622221
2023-01,2023-01-01,Post-takeover,14.0,True,518,0.47876447876447875,0.4815533980582524,0.005791505791505791,0.222007722007722,0.27380952380952384,0.1891891891891892,0.806949806949807,0.9928741092636579,0.18725868725868725,0.28185328185328185,0.3371824480369515,0.1640926640926641,0.4092664092664093,0.48735632183908045,0.16023166023166024,0.24324324324324326,0.29577464788732394,0.1776061776061776,0.21621621621621623,0.2635294117647059,0.17953667953667954,0.15444015444015444,0.19656019656019655,0.21428571428571427,0.9247104247104247,0.9319066147859922,0.007722007722007722,0.803088803088803,0.8109161793372319,0.009652509652509652,0.5907335907335908,0.6132264529058116,0.03667953667953668,0.2471042471042471,0.29357798165137616,0.1583011583011583,0.3745173745173745,0.40501043841336115,0.07528957528957529,6.251903883165888,2.70805020110221
2023-02,2023-02-01,Post-takeover,44.0,True,197,0.6954314720812182,0.7025641025641025,0.01015228426395939,0.40609137055837563,0.4371584699453552,0.07106598984771574,0.9289340101522843,1.0,0.07106598984771574,0.4873096446700508,0.5274725274725275,0.07614213197969544,0.7208121827411168,0.7634408602150538,0.05583756345177665,0.4517766497461929,0.49171270718232046,0.08121827411167512,0.37055837563451777,0.40782122905027934,0.09137055837563451,0.20304568527918782,0.23952095808383234,0.15228426395939088,0.9441624365482234,0.9489795918367347,0.005076142131979695,0.7309644670050761,0.7384615384615385,0.01015228426395939,0.6243654822335025,0.6473684210526316,0.03553299492385787,0.25380710659898476,0.2994011976047904,0.15228426395939088,0.467005076142132,0.5111111111111111,0.08629441624365482,5.288267030694535,3.8066624897703196
2023-03,2023-03-01,Post-takeover,52.0,True,247,0.680161943319838,0.6857142857142857,0.008097165991902834,0.4331983805668016,0.47767857142857145,0.0931174089068826,0.9068825910931174,1.0,0.0931174089068826,0.41295546558704455,0.45535714285714285,0.0931174089068826,0.7004048582995951,0.762114537444934,0.08097165991902834,0.4777327935222672,0.5244444444444445,0.08906882591093117,0.4251012145748988,0.4646017699115044,0.08502024291497975,0.32388663967611336,0.365296803652968,0.11336032388663968,0.9352226720647774,0.9390243902439024,0.004048582995951417,0.757085020242915,0.7727272727272727,0.020242914979757085,0.6072874493927125,0.625,0.02834008097165992,0.4089068825910931,0.4488888888888889,0.08906882591093117,0.5222672064777328,0.5560344827586207,0.06072874493927125,5.5134287461649825,3.970291913552122
2023-04,2023-04-01,Post-takeover,16.0,True,358,0.7430167597765364,0.751412429378531,0.0111731843575419,0.388268156424581,0.42378048780487804,0.08379888268156424,0.9134078212290503,0.9969512195121951,0.08379888268156424,0.5251396648044693,0.5696969696969697,0.0782122905027933,0.5391061452513967,0.5761194029850746,0.06424581005586592,0.46089385474860334,0.5015197568389058,0.08100558659217877,0.388268156424581,0.42378048780487804,0.08379888268156424,0.11173184357541899,0.12779552715654952,0.12569832402234637,0.9357541899441341,0.9463276836158192,0.0111731843575419,0.8016759776536313,0.8107344632768362,0.0111731843575419,0.6229050279329609,0.6463768115942029,0.036312849162011177,0.15083798882681565,0.18,0.16201117318435754,0.46368715083798884,0.49404761904761907,0.061452513966480445,5.883322388488279,2.833213344056216
2023-05,2023-05-01,Post-takeover,45.0,True,289,0.6816608996539792,0.6936619718309859,0.01730103806228374,0.4463667820069204,0.4942528735632184,0.09688581314878893,0.889273356401384,0.9884615384615385,0.10034602076124567,0.3460207612456747,0.3787878787878788,0.08650519031141868,0.6678200692041523,0.7148148148148148,0.0657439446366782,0.5017301038062284,0.5534351145038168,0.09342560553633218,0.42214532871972316,0.47843137254901963,0.11764705882352941,0.30103806228373703,0.34523809523809523,0.12802768166089964,0.9377162629757786,0.9442508710801394,0.006920415224913495,0.754325259515571,0.7841726618705036,0.03806228373702422,0.6020761245674741,0.6373626373626373,0.05536332179930796,0.3633217993079585,0.4117647058823529,0.11764705882352941,0.4429065743944637,0.5,0.11418685121107267,5.66988092298052,3.828641396489095
2023-06,2023-06-01,Post-takeover,15.0,True,222,0.5900900900900901,0.5927601809954751,0.0045045045045045045,0.3153153153153153,0.3448275862068966,0.08558558558558559,0.9144144144144144,1.0,0.08558558558558559,0.30180180180180183,0.32682926829268294,0.07657657657657657,0.5630630630630631,0.5952380952380952,0.05405405405405406,0.42342342342342343,0.4563106796116505,0.07207207207207207,0.3963963963963964,0.4292682926829268,0.07657657657657657,0.23423423423423423,0.27225130890052357,0.13963963963963963,0.9234234234234234,0.9234234234234234,0.0,0.7882882882882883,0.7990867579908676,0.013513513513513514,0.6711711711711712,0.6930232558139535,0.03153153153153153,0.34234234234234234,0.40641711229946526,0.15765765765765766,0.4774774774774775,0.5170731707317073,0.07657657657657657,5.407171771460119,2.772588722239781
2023-07,2023-07-01,Post-takeover,21.0,True,204,0.5147058823529411,0.5172413793103449,0.004901960784313725,0.23039215686274508,0.2655367231638418,0.1323529411764706,0.8676470588235294,1.0,0.1323529411764706,0.27450980392156865,0.3146067415730337,0.12745098039215685,0.5147058823529411,0.5769230769230769,0.10784313725490197,0.28921568627450983,0.3277777777777778,0.11764705882352941,0.2549019607843137,0.28888888888888886,0.11764705882352941,0.14705882352941177,0.18072289156626506,0.18627450980392157,0.9166666666666666,0.9257425742574258,0.00980392156862745,0.7009803921568627,0.7009803921568627,0.0,0.5490196078431373,0.5685279187817259,0.03431372549019608,0.2647058823529412,0.3253012048192771,0.18627450980392157,0.39705882352941174,0.4263157894736842,0.06862745098039216,5.3230099791384085,3.091042453358316
2023-08,2023-08-01,Post-takeover,13.0,True,243,0.522633744855967,0.5247933884297521,0.00411522633744856,0.21810699588477367,0.2398190045248869,0.09053497942386832,0.9053497942386831,1.0,0.09465020576131687,0.3786008230452675,0.4144144144144144,0.08641975308641975,0.3950617283950617,0.4266666666666667,0.07407407407407407,0.2716049382716049,0.30985915492957744,0.12345679012345678,0.24691358024691357,0.27522935779816515,0.102880658436214,0.12757201646090535,0.14903846153846154,0.1440329218106996,0.9506172839506173,0.9545454545454546,0.00411522633744856,0.7613168724279835,0.7676348547717843,0.00823045267489712,0.5679012345679012,0.5774058577405857,0.01646090534979424,0.205761316872428,0.24390243902439024,0.15637860082304528,0.39094650205761317,0.41304347826086957,0.053497942386831275,5.497168225293202,2.6390573296152584
2023-09,2023-09-01,Post-takeover,11.0,True,204,0.6519607843137255,0.6584158415841584,0.00980392156862745,0.3088235294117647,0.33689839572192515,0.08333333333333333,0.9166666666666666,1.0,0.08333333333333333,0.36764705882352944,0.3968253968253968,0.07352941176470588,0.6568627450980392,0.7015706806282722,0.06372549019607843,0.3872549019607843,0.42021276595744683,0.0784313725490196,0.28431372549019607,0.31521739130434784,0.09803921568627451,0.16666666666666666,0.19540229885057472,0.14705882352941177,0.9607843137254902,0.9655172413793104,0.004901960784313725,0.6911764705882353,0.698019801980198,0.00980392156862745,0.47058823529411764,0.4824120603015075,0.024509803921568627,0.24019607843137256,0.2648648648648649,0.09313725490196079,0.3627450980392157,0.4065934065934066,0.10784313725490197,5.3230099791384085,2.4849066497880004
2023-10,2023-10-01,Post-takeover,8.0,True,143,0.46153846153846156,0.4647887323943662,0.006993006993006993,0.15384615384615385,0.1864406779661017,0.17482517482517482,0.8181818181818182,0.9915254237288136,0.17482517482517482,0.22377622377622378,0.24242424242424243,0.07692307692307693,0.5104895104895105,0.5488721804511278,0.06993006993006994,0.21678321678321677,0.248,0.1258741258741259,0.1888111888111888,0.21951219512195122,0.13986013986013987,0.16083916083916083,0.19658119658119658,0.18181818181818182,0.9230769230769231,0.9230769230769231,0.0,0.7342657342657343,0.75,0.02097902097902098,0.5734265734265734,0.5985401459854015,0.04195804195804196,0.40559440559440557,0.4566929133858268,0.11188811188811189,0.34265734265734266,0.3858267716535433,0.11188811188811189,4.969813299576001,2.1972245773362196
2023-11,2023-11-01,Post-takeover,3.0,True,1,0.0,0.0,0.0,0.0,,1.0,0.0,,1.0,0.0,,1.0,0.0,,1.0,0.0,,1.0,0.0,,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906
2023-12,2023-12-01,Post-takeover,11.0,True,114,0.5614035087719298,0.5614035087719298,0.0,0.21929824561403508,0.24271844660194175,0.09649122807017543,0.8947368421052632,1.0,0.10526315789473684,0.3684210526315789,0.4,0.07894736842105263,0.5350877192982456,0.5700934579439252,0.06140350877192982,0.2982456140350877,0.3333333333333333,0.10526315789473684,0.23684210526315788,0.2647058823529412,0.10526315789473684,0.14912280701754385,0.18478260869565216,0.19298245614035087,0.9210526315789473,0.9375,0.017543859649122806,0.7894736842105263,0.8035714285714286,0.017543859649122806,0.4649122807017544,0.4953271028037383,0.06140350877192982,0.21929824561403508,0.2604166666666667,0.15789473684210525,0.40350877192982454,0.42592592592592593,0.05263157894736842,4.74493212836325,2.4849066497880004
2024-01,2024-01-01,Post-takeover,1.0,True,104,0.5961538461538461,0.6019417475728155,0.009615384615384616,0.25961538461538464,0.2872340425531915,0.09615384615384616,0.9038461538461539,1.0,0.09615384615384616,0.3269230769230769,0.35789473684210527,0.08653846153846154,0.6634615384615384,0.7040816326530612,0.057692307692307696,0.2980769230769231,0.32978723404255317,0.09615384615384616,0.25,0.27956989247311825,0.10576923076923077,0.19230769230769232,0.22727272727272727,0.15384615384615385,0.9519230769230769,0.9519230769230769,0.0,0.7788461538461539,0.7941176470588235,0.019230769230769232,0.5865384615384616,0.5980392156862745,0.019230769230769232,0.25,0.28888888888888886,0.1346153846153846,0.46153846153846156,0.4897959183673469,0.057692307692307696,4.653960350157523,0.6931471805599453
2024-02,2024-02-01,Post-takeover,46.0,True,120,0.48333333333333334,0.48739495798319327,0.008333333333333333,0.14166666666666666,0.1619047619047619,0.125,0.875,1.0,0.125,0.25833333333333336,0.2897196261682243,0.10833333333333334,0.48333333333333334,0.5272727272727272,0.08333333333333333,0.20833333333333334,0.24509803921568626,0.15,0.18333333333333332,0.21359223300970873,0.14166666666666666,0.1,0.12,0.16666666666666666,0.9166666666666666,0.9322033898305084,0.016666666666666666,0.7583333333333333,0.7647058823529411,0.008333333333333333,0.49166666666666664,0.5175438596491229,0.05,0.16666666666666666,0.21505376344086022,0.225,0.375,0.39823008849557523,0.058333333333333334,4.795790545596741,3.8501476017100584
2024-03,2024-03-01,Post-takeover,7.0,True,244,0.6844262295081968,0.6872427983539094,0.004098360655737705,0.47950819672131145,0.5131578947368421,0.06557377049180328,0.930327868852459,1.0,0.06967213114754098,0.27049180327868855,0.28448275862068967,0.04918032786885246,0.7172131147540983,0.7478632478632479,0.040983606557377046,0.45901639344262296,0.49557522123893805,0.07377049180327869,0.4385245901639344,0.4798206278026906,0.0860655737704918,0.1680327868852459,0.18981481481481483,0.11475409836065574,0.9631147540983607,0.9710743801652892,0.00819672131147541,0.8483606557377049,0.8553719008264463,0.00819672131147541,0.7090163934426229,0.7330508474576272,0.03278688524590164,0.22540983606557377,0.2722772277227723,0.1721311475409836,0.5778688524590164,0.6130434782608696,0.05737704918032787,5.501258210544727,2.0794415416798357
2024-04,2024-04-01,Post-takeover,37.0,True,132,0.5681818181818182,0.5725190839694656,0.007575757575757576,0.19696969696969696,0.2222222222222222,0.11363636363636363,0.8863636363636364,1.0,0.11363636363636363,0.2727272727272727,0.2926829268292683,0.06818181818181818,0.5454545454545454,0.5806451612903226,0.06060606060606061,0.26515151515151514,0.3017241379310345,0.12121212121212122,0.18181818181818182,0.20689655172413793,0.12121212121212122,0.12121212121212122,0.14678899082568808,0.17424242424242425,0.9318181818181818,0.9318181818181818,0.0,0.7651515151515151,0.7709923664122137,0.007575757575757576,0.5227272727272727,0.5390625,0.030303030303030304,0.26515151515151514,0.3125,0.15151515151515152,0.4166666666666667,0.4435483870967742,0.06060606060606061,4.890349128221754,3.6375861597263857
2024-05,2024-05-01,Post-takeover,7.0,True,179,0.7150837988826816,0.7191011235955056,0.00558659217877095,0.5083798882681564,0.5652173913043478,0.1005586592178771,0.8994413407821229,1.0,0.1005586592178771,0.3687150837988827,0.38823529411764707,0.05027932960893855,0.7318435754189944,0.7572254335260116,0.0335195530726257,0.6368715083798883,0.6826347305389222,0.0670391061452514,0.5698324022346368,0.6257668711656442,0.0893854748603352,0.43575418994413406,0.48148148148148145,0.09497206703910614,0.9664804469273743,0.9719101123595506,0.00558659217877095,0.8994413407821229,0.9044943820224719,0.00558659217877095,0.7486033519553073,0.7528089887640449,0.00558659217877095,0.5083798882681564,0.5548780487804879,0.08379888268156424,0.4748603351955307,0.5182926829268293,0.08379888268156424,5.19295685089021,2.0794415416798357
2024-06,2024-06-01,Post-takeover,11.0,True,93,0.5376344086021505,0.5434782608695652,0.010752688172043012,0.15053763440860216,0.16470588235294117,0.08602150537634409,0.9139784946236559,1.0,0.08602150537634409,0.2903225806451613,0.3068181818181818,0.053763440860215055,0.5268817204301075,0.5568181818181818,0.053763440860215055,0.25806451612903225,0.27586206896551724,0.06451612903225806,0.1827956989247312,0.19767441860465115,0.07526881720430108,0.08602150537634409,0.0963855421686747,0.10752688172043011,0.946236559139785,0.9565217391304348,0.010752688172043012,0.6881720430107527,0.6956521739130435,0.010752688172043012,0.4838709677419355,0.4891304347826087,0.010752688172043012,0.22580645161290322,0.26582278481012656,0.15053763440860216,0.27956989247311825,0.3023255813953488,0.07526881720430108,4.543294782270004,2.4849066497880004
2024-07,2024-07-01,Post-takeover,17.0,True,96,0.5104166666666666,0.5104166666666666,0.0,0.11458333333333333,0.1375,0.16666666666666666,0.84375,1.0,0.15625,0.22916666666666666,0.275,0.16666666666666666,0.53125,0.6219512195121951,0.14583333333333334,0.20833333333333334,0.25,0.16666666666666666,0.19791666666666666,0.2345679012345679,0.15625,0.10416666666666667,0.1282051282051282,0.1875,0.9166666666666666,0.9166666666666666,0.0,0.6770833333333334,0.6914893617021277,0.020833333333333332,0.5208333333333334,0.5263157894736842,0.010416666666666666,0.19791666666666666,0.2289156626506024,0.13541666666666666,0.4270833333333333,0.45555555555555555,0.0625,4.574710978503383,2.8903717578961645
2024-08,2024-08-01,Post-takeover,35.0,True,137,0.6131386861313869,0.6131386861313869,0.0,0.22627737226277372,0.24031007751937986,0.058394160583941604,0.9416058394160584,1.0,0.058394160583941604,0.35766423357664234,0.3888888888888889,0.08029197080291971,0.5255474452554745,0.549618320610687,0.043795620437956206,0.291970802919708,0.31496062992125984,0.072992700729927,0.25547445255474455,0.2713178294573643,0.058394160583941604,0.2116788321167883,0.24369747899159663,0.13138686131386862,0.9708029197080292,0.9708029197080292,0.0,0.7737226277372263,0.7851851851851852,0.014598540145985401,0.48905109489051096,0.5,0.021897810218978103,0.26277372262773724,0.3025210084033613,0.13138686131386862,0.40875912408759124,0.4307692307692308,0.051094890510948905,4.927253685157205,3.58351893845611
2024-09,2024-09-01,Post-takeover,14.0,True,170,0.7058823529411765,0.7058823529411765,0.0,0.4588235294117647,0.47560975609756095,0.03529411764705882,0.9529411764705882,1.0,0.047058823529411764,0.3235294117647059,0.34591194968553457,0.06470588235294118,0.6176470588235294,0.6363636363636364,0.029411764705882353,0.4647058823529412,0.4906832298136646,0.052941176470588235,0.4235294117647059,0.4444444444444444,0.047058823529411764,0.31176470588235294,0.3333333333333333,0.06470588235294118,0.9529411764705882,0.9529411764705882,0.0,0.8352941176470589,0.8402366863905325,0.0058823529411764705,0.711764705882353,0.7202380952380952,0.011764705882352941,0.38235294117647056,0.4421768707482993,0.13529411764705881,0.611764705882353,0.6341463414634146,0.03529411764705882,5.14166355650266,2.70805020110221
2024-10,2024-10-01,Post-takeover,8.0,True,115,0.7217391304347827,0.7217391304347827,0.0,0.4,0.4144144144144144,0.034782608695652174,0.9652173913043478,1.0,0.034782608695652174,0.5043478260869565,0.5225225225225225,0.034782608695652174,0.6869565217391305,0.7053571428571429,0.02608695652173913,0.45217391304347826,0.46846846846846846,0.034782608695652174,0.3826086956521739,0.4074074074074074,0.06086956521739131,0.22608695652173913,0.26,0.13043478260869565,0.9565217391304348,0.9649122807017544,0.008695652173913044,0.7739130434782608,0.7739130434782608,0.0,0.5739130434782609,0.5945945945945946,0.034782608695652174,0.3217391304347826,0.3854166666666667,0.16521739130434782,0.48695652173913045,0.5233644859813084,0.06956521739130435,4.7535901911063645,2.1972245773362196
2024-11,2024-11-01,Post-takeover,44.0,True,82,0.5853658536585366,0.5853658536585366,0.0,0.24390243902439024,0.26666666666666666,0.08536585365853659,0.9146341463414634,1.0,0.08536585365853659,0.3048780487804878,0.3424657534246575,0.10975609756097561,0.5121951219512195,0.5526315789473685,0.07317073170731707,0.34146341463414637,0.37333333333333335,0.08536585365853659,0.25609756097560976,0.27631578947368424,0.07317073170731707,0.10975609756097561,0.13846153846153847,0.2073170731707317,0.9390243902439024,0.9506172839506173,0.012195121951219513,0.6829268292682927,0.7088607594936709,0.036585365853658534,0.47560975609756095,0.48148148148148145,0.012195121951219513,0.17073170731707318,0.21875,0.21951219512195122,0.45121951219512196,0.4567901234567901,0.012195121951219513,4.418840607796598,3.8066624897703196
2024-12,2024-12-01,Post-takeover,14.0,True,296,0.8445945945945946,0.8445945945945946,0.0,0.6824324324324325,0.7062937062937062,0.033783783783783786,0.9594594594594594,0.9964912280701754,0.037162162162162164,0.43243243243243246,0.45390070921985815,0.0472972972972973,0.8614864864864865,0.8854166666666666,0.02702702702702703,0.7128378378378378,0.74822695035461,0.0472972972972973,0.6722972972972973,0.7132616487455197,0.057432432432432436,0.35135135135135137,0.41106719367588934,0.14527027027027026,0.9662162162162162,0.9662162162162162,0.0,0.918918918918919,0.9220338983050848,0.0033783783783783786,0.7972972972972973,0.8109965635738832,0.016891891891891893,0.3918918918918919,0.48333333333333334,0.1891891891891892,0.6891891891891891,0.7364620938628159,0.06418918918918919,5.6937321388027,2.70805020110221
2025-01,2025-01-01,Post-takeover,33.0,True,160,0.66875,0.6729559748427673,0.00625,0.3,0.3137254901960784,0.04375,0.93125,0.9802631578947368,0.05,0.38125,0.40131578947368424,0.05,0.6625,0.6883116883116883,0.0375,0.35625,0.375,0.05,0.28125,0.3125,0.1,0.14375,0.16312056737588654,0.11875,0.95625,0.9683544303797469,0.0125,0.7875,0.7924528301886793,0.00625,0.525,0.5526315789473685,0.05,0.275,0.3283582089552239,0.1625,0.45,0.4897959183673469,0.08125,5.081404364984463,3.5263605246161616
2025-02,2025-02-01,Post-takeover,1.0,True,133,0.8045112781954887,0.8045112781954887,0.0,0.45112781954887216,0.46875,0.03759398496240601,0.9624060150375939,1.0,0.03759398496240601,0.48872180451127817,0.5078125,0.03759398496240601,0.7969924812030075,0.8217054263565892,0.03007518796992481,0.46616541353383456,0.496,0.06015037593984962,0.42105263157894735,0.4375,0.03759398496240601,0.3684210526315789,0.4016393442622951,0.08270676691729323,0.9548872180451128,0.9694656488549618,0.015037593984962405,0.7744360902255639,0.7862595419847328,0.015037593984962405,0.6240601503759399,0.6240601503759399,0.0,0.42105263157894735,0.4745762711864407,0.11278195488721804,0.45112781954887216,0.48,0.06015037593984962,4.897839799950911,0.6931471805599453
2025-03,2025-03-01,Post-takeover,0.0,True,167,0.7784431137724551,0.7784431137724551,0.0,0.38922155688622756,0.39634146341463417,0.017964071856287425,0.9760479041916168,0.9939024390243902,0.017964071856287425,0.437125748502994,0.453416149068323,0.03592814371257485,0.7365269461077845,0.7454545454545455,0.011976047904191617,0.41317365269461076,0.42073170731707316,0.017964071856287425,0.3712574850299401,0.3803680981595092,0.023952095808383235,0.2634730538922156,0.2857142857142857,0.07784431137724551,0.9520958083832335,0.9695121951219512,0.017964071856287425,0.8502994011976048,0.8658536585365854,0.017964071856287425,0.6227544910179641,0.6341463414634146,0.017964071856287425,0.3652694610778443,0.4420289855072464,0.17365269461077845,0.5269461077844312,0.55,0.041916167664670656,5.123963979403259,0.0
2025-04,2025-04-01,Post-takeover,18.0,True,85,0.6470588235294118,0.6470588235294118,0.0,0.21176470588235294,0.22784810126582278,0.07058823529411765,0.9176470588235294,1.0,0.08235294117647059,0.38823529411764707,0.4074074074074074,0.047058823529411764,0.6588235294117647,0.7,0.058823529411764705,0.24705882352941178,0.25925925925925924,0.047058823529411764,0.21176470588235294,0.23076923076923078,0.08235294117647059,0.08235294117647059,0.09090909090909091,0.09411764705882353,0.9647058823529412,0.9761904761904762,0.011764705882352941,0.6823529411764706,0.6823529411764706,0.0,0.43529411764705883,0.4567901234567901,0.047058823529411764,0.15294117647058825,0.17333333333333334,0.11764705882352941,0.3058823529411765,0.325,0.058823529411764705,4.454347296253507,2.9444389791664403
2025-05,2025-05-01,Post-takeover,23.0,True,89,0.5955056179775281,0.5955056179775281,0.0,0.30337078651685395,0.35064935064935066,0.1348314606741573,0.8651685393258427,1.0,0.1348314606741573,0.2808988764044944,0.32051282051282054,0.12359550561797752,0.550561797752809,0.5903614457831325,0.06741573033707865,0.3595505617977528,0.3902439024390244,0.07865168539325842,0.33707865168539325,0.37037037037037035,0.0898876404494382,0.16853932584269662,0.19480519480519481,0.1348314606741573,0.8764044943820225,0.8863636363636364,0.011235955056179775,0.8202247191011236,0.8390804597701149,0.02247191011235955,0.6404494382022472,0.6785714285714286,0.056179775280898875,0.2696629213483146,0.32,0.15730337078651685,0.48314606741573035,0.5512820512820513,0.12359550561797752,4.499809670330265,3.1780538303479458
2025-06,2025-06-01,Post-takeover,12.0,True,33,0.5757575757575758,0.5757575757575758,0.0,0.30303030303030304,0.3225806451612903,0.06060606060606061,0.9393939393939394,1.0,0.06060606060606061,0.3333333333333333,0.3548387096774194,0.06060606060606061,0.696969696969697,0.7419354838709677,0.06060606060606061,0.30303030303030304,0.3448275862068966,0.12121212121212122,0.21212121212121213,0.2413793103448276,0.12121212121212122,0.030303030303030304,0.03571428571428571,0.15151515151515152,0.9696969696969697,0.9696969696969697,0.0,0.9090909090909091,0.9090909090909091,0.0,0.6060606060606061,0.6451612903225806,0.06060606060606061,0.06060606060606061,0.08333333333333333,0.2727272727272727,0.42424242424242425,0.4666666666666667,0.09090909090909091,3.5263605246161616,2.5649493574615367
2025-07,2025-07-01,Post-takeover,13.0,True,120,0.6666666666666666,0.6779661016949152,0.016666666666666666,0.24166666666666667,0.25892857142857145,0.06666666666666667,0.925,1.0,0.075,0.48333333333333334,0.5178571428571429,0.06666666666666667,0.6583333333333333,0.6929824561403509,0.05,0.31666666666666665,0.34234234234234234,0.075,0.26666666666666666,0.2882882882882883,0.075,0.09166666666666666,0.10679611650485436,0.14166666666666666,0.9416666666666667,0.9495798319327731,0.008333333333333333,0.7083333333333334,0.7203389830508474,0.016666666666666666,0.525,0.5338983050847458,0.016666666666666666,0.16666666666666666,0.21978021978021978,0.24166666666666667,0.325,0.3391304347826087,0.041666666666666664,4.795790545596741,2.6390573296152584
2025-08,2025-08-01,Post-takeover,11.0,True,107,0.5420560747663551,0.5471698113207547,0.009345794392523364,0.21495327102803738,0.23711340206185566,0.09345794392523364,0.9065420560747663,0.9897959183673469,0.08411214953271028,0.2897196261682243,0.31958762886597936,0.09345794392523364,0.42990654205607476,0.46,0.06542056074766354,0.21495327102803738,0.22772277227722773,0.056074766355140186,0.17757009345794392,0.18627450980392157,0.04672897196261682,0.1588785046728972,0.17346938775510204,0.08411214953271028,0.9252336448598131,0.9339622641509434,0.009345794392523364,0.7383177570093458,0.7523809523809524,0.018691588785046728,0.48598130841121495,0.5,0.028037383177570093,0.2616822429906542,0.30434782608695654,0.14018691588785046,0.35514018691588783,0.38,0.06542056074766354,4.68213122712422,2.4849066497880004
2025-09,2025-09-01,Post-takeover,131.0,True,178,0.7191011235955056,0.7272727272727273,0.011235955056179775,0.3202247191011236,0.3630573248407643,0.11797752808988764,0.8707865168539326,0.9810126582278481,0.11235955056179775,0.4550561797752809,0.47928994082840237,0.05056179775280899,0.7359550561797753,0.7705882352941177,0.0449438202247191,0.3595505617977528,0.3855421686746988,0.06741573033707865,0.34831460674157305,0.3780487804878049,0.07865168539325842,0.1348314606741573,0.15584415584415584,0.1348314606741573,0.9662921348314607,0.9717514124293786,0.0056179775280898875,0.7415730337078652,0.75,0.011235955056179775,0.6235955056179775,0.6306818181818182,0.011235955056179775,0.3146067415730337,0.36363636363636365,0.1348314606741573,0.30337078651685395,0.3176470588235294,0.0449438202247191,5.187385805840755,4.882801922586371
2025-10,2025-10-01,Post-takeover,21.0,True,756,0.8888888888888888,0.8936170212765957,0.005291005291005291,0.5767195767195767,0.5883940620782726,0.01984126984126984,0.9775132275132276,1.0,0.022486772486772486,0.37037037037037035,0.37735849056603776,0.018518518518518517,0.9047619047619048,0.9144385026737968,0.010582010582010581,0.6164021164021164,0.6348773841961853,0.0291005291005291,0.5291005291005291,0.5586592178770949,0.05291005291005291,0.2923280423280423,0.32985074626865674,0.11375661375661375,0.9933862433862434,0.9933862433862434,0.0,0.8968253968253969,0.9027962716378163,0.006613756613756613,0.7301587301587301,0.757201646090535,0.03571428571428571,0.3783068783068783,0.4590690208667737,0.17592592592592593,0.6746031746031746,0.7203389830508474,0.06349206349206349,6.6293632534374485,3.091042453358316
2025-11,2025-11-01,Post-takeover,11.0,True,259,0.8262548262548263,0.8294573643410853,0.003861003861003861,0.47104247104247104,0.49193548387096775,0.04247104247104247,0.9498069498069498,0.9959514170040485,0.04633204633204633,0.42857142857142855,0.4530612244897959,0.05405405405405406,0.806949806949807,0.8228346456692913,0.019305019305019305,0.5096525096525096,0.532258064516129,0.04247104247104247,0.4247104247104247,0.44534412955465585,0.04633204633204633,0.35135135135135137,0.38235294117647056,0.08108108108108109,0.972972972972973,0.9767441860465116,0.003861003861003861,0.9073359073359073,0.91796875,0.011583011583011582,0.6988416988416989,0.7125984251968503,0.019305019305019305,0.4555984555984556,0.543778801843318,0.16216216216216217,0.6293436293436293,0.6653061224489796,0.05405405405405406,5.560681631015528,2.4849066497880004
